fight_id,round,opponent_1,opponent_1_power,opponent_1_resistance,opponent_1_ability_to_take_punch,opponent_2,opponent_2_power,opponent_2_resistance,opponent_2_ability_to_take_punch,opponent_1_weight,opponent_2_weight
33,9,Horacio Garcia ,11.503123252054467,17.293138728510147,23.27873157327664,Carl Frampton,13.343427457229467,17.032327220482742,23.088581962512297,122.48,121.85
33,10,Horacio Garcia ,4.097435614864306,11.447030818202084,17.116819528515666,Carl Frampton,7.318194694233279,12.725315045512437,15.016935464201223,122.48,121.85
34,1,Yoan Boyeaux ,65,47.8,77,Naoya Inoue,65,62.4,72,119.97,109.2
34,2,Yoan Boyeaux ,54.603386234342494,40.211870454650764,67.37486671939787,Naoya Inoue,59.54510687201066,50.973838844056154,62.8328904071548,119.97,109.2
34,3,Yoan Boyeaux ,35.70515043533035,27.226293298753262,48.769552508963486,Naoya Inoue,40.02541259943969,33.7291392332899,46.27025522117243,119.97,109.2
35,1,Luis Ortiz ,75,63.9,79,Deontay Wilder,75,61.9,81,237.75,243.1
35,2,Luis Ortiz ,75.84936389767265,66.45391189344792,71.46858583482265,Deontay Wilder,71.2346824149907,67.69739150299873,74.16483629295534,237.75,243.1
35,3,Luis Ortiz ,82.52201451199409,62.72706775897843,63.490777700849385,Deontay Wilder,59.70552850630606,60.900311110150675,62.74729102916116,237.75,243.1
35,4,Luis Ortiz ,75.83433971242978,55.92745459920532,52.80067022026873,Deontay Wilder,54.767391866719095,55.384763488788536,50.6581926474678,237.75,243.1
35,5,Luis Ortiz ,78.57267712670891,37.149334020307265,41.63939223906101,Deontay Wilder,52.69935471131092,47.66265847294186,40.30729692300746,237.75,243.1
35,6,Luis Ortiz ,70.55860548164138,30.836930129002923,32.37625863752415,Deontay Wilder,52.41208599766635,39.73042698866578,29.82925361341175,237.75,243.1
35,7,Luis Ortiz ,64.07696072346577,28.30870143984358,27.253042547564228,Deontay Wilder,42.49243983225299,30.749221659601524,23.268726345875717,237.75,243.1
35,8,Luis Ortiz ,54.10863022103235,24.812162512543452,18.810578604455106,Deontay Wilder,34.91451830385871,20.32495949593961,17.359216437724726,237.75,243.1
35,9,Luis Ortiz ,49.4792351915495,23.996771938345056,11.365963869331193,Deontay Wilder,29.663512590006945,16.69357524733397,9.70171856464742,237.75,243.1
35,10,Luis Ortiz ,31.605370071096562,17.220252910671057,6.30134113237972,Deontay Wilder,26.349652514084156,18.947857245789077,6.928325912062744,237.75,243.1
36,1,Joseph Parker ,78,63,82,Anthony Joshua,78,68.6,82,247.77,237.26
36,2,Joseph Parker ,87.42798022954948,62.377329542506125,74.73768077550169,Anthony Joshua,88.61486551604119,72.3267224267343,73.26339822850869,247.77,237.26
36,3,Joseph Parker ,87.7270175432769,53.50364674550421,66.58797296347703,Anthony Joshua,88.16126520244757,72.3366004034326,66.1931997517907,247.77,237.26
36,4,Joseph Parker ,86.51234513615567,46.88817725262926,54.320751950845036,Anthony Joshua,87.27592988903464,60.4472026943875,56.04739141168504,247.77,237.26
36,5,Joseph Parker ,75.35318929499267,37.51962255657993,43.35704956784446,Anthony Joshua,84.89790277282492,52.70611907992119,44.67677516595473,247.77,237.26
36,6,Joseph Parker ,71.51891891343325,37.71786040658058,33.539706133330895,Anthony Joshua,75.44128039540827,41.833738775956824,37.2474169437664,247.77,237.26
36,7,Joseph Parker ,57.91076503434496,33.23510206207465,23.306247546262306,Anthony Joshua,71.09070137160205,44.855254815995856,28.10763492410098,247.77,237.26
36,8,Joseph Parker ,39.43572155222024,24.460802074649088,14.505196526170913,Anthony Joshua,54.99650147043296,40.2196467353386,22.199603613662763,247.77,237.26
36,9,Joseph Parker ,35.02420221105594,13.101516577410512,10.906170375733213,Anthony Joshua,56.23418580328003,40.809706210363935,9.504222931526634,247.77,237.26
36,10,Joseph Parker ,26.751369762425007,12.02404652147365,9.81791039332086,Anthony Joshua,45.8081229286208,34.95499500149945,5.437350415866238,247.77,237.26
36,11,Joseph Parker ,21.97491571367886,8.131547600985474,6.166585724718187,Anthony Joshua,30.277089924841256,28.88432952482183,4.666263055278445,247.77,237.26
36,12,Joseph Parker ,21.041988844051662,2.197948124212374,2.816792717894215,Anthony Joshua,27.21529974576961,12.176375479781814,1.6143441015877795,247.77,237.26
37,1,Vanes Martirosyan ,67,62.9,79,Gennady Golovkin,67,67,84,164.37,159.66
37,2,Vanes Martirosyan ,50.208036980298324,45.21695949495851,54.78725365298285,Gennady Golovkin,45.19477662791937,49.67329758991986,54.90945571371302,164.37,159.66
38,1,Lee Selby ,60,60.4,71,Josh Warrington,60,57.6,70,128.39,127.08
38,2,Lee Selby ,56.668555351254334,61.07727098303899,70.98692740148033,Josh Warrington,53.8123264778288,56.38577905062736,70.56579148118838,128.39,127.08
38,3,Lee Selby ,53.66662010560816,58.41270089992177,68.06887549767768,Josh Warrington,45.554309312542024,49.15941776594811,70.16445715982823,128.39,127.08
38,4,Lee Selby ,48.23766312845929,53.01895466078836,63.19488914761615,Josh Warrington,36.25679894400845,46.991822171861884,65.01520073139591,128.39,127.08
38,5,Lee Selby ,42.23406664165378,46.919088549752146,55.88835565703354,Josh Warrington,28.024365610796824,40.95578776077165,59.71270710259114,128.39,127.08
38,6,Lee Selby ,32.051334248380456,43.94293923116143,49.345763650047125,Josh Warrington,22.462875633050686,35.405624889665646,53.005211332876264,128.39,127.08
38,7,Lee Selby ,27.76099744776981,36.01182620098263,41.9848800775263,Josh Warrington,16.12740082786642,29.66100290288046,45.21279329948663,128.39,127.08
38,8,Lee Selby ,24.92762564595385,27.929579730394323,33.49061560921165,Josh Warrington,10.77558809024542,25.168452814634204,38.638098518529596,128.39,127.08
38,9,Lee Selby ,17.47709899489497,23.58913753846512,26.307839960929545,Josh Warrington,6.230766069109301,22.144014429306843,30.078371749074584,128.39,127.08
38,10,Lee Selby ,14.358256942263443,17.194115809603684,22.976741622071916,Josh Warrington,1.4176100319322698,18.92594093094694,23.651988109726823,128.39,127.08
38,11,Lee Selby ,15.63326132304889,15.822056559615815,15.41129296615043,Josh Warrington,0,16.954925845572845,17.17785540755539,128.39,127.08
38,12,Lee Selby ,5.2044337111563275,11.748767396800567,12.071794936769322,Josh Warrington,1.9669074163471365,13.382140450388588,12.386423805939751,128.39,127.08
39,1,Jamie Mcdonnell ,60,58.5,77,Naoya Inoue,60,63.3,73,123.22,109.2
40,1,Sefer Seferi ,68,43.3,61,Tyson Fury,68,65.6,79,197.91,248.92
40,2,Sefer Seferi ,57.66010793368855,39.94811362963737,51.881501461358624,Tyson Fury,78.69331332958309,57.24789190273988,64.11792515950293,197.91,248.92
40,3,Sefer Seferi ,41.718881272995425,32.5925842588483,39.00613775097475,Tyson Fury,69.03825781761955,44.746019742319305,45.30637347203456,197.91,248.92
40,4,Sefer Seferi ,30.446938820746976,20.431322977891313,25.264959359931012,Tyson Fury,54.55935999733504,30.267384932464218,29.667609763652504,197.91,248.92
41,1,Errol Spence Jr ,82,60.8,76,Carlos Ocampo,82,51.4,79,148.6,143.08
42,1,Danny Garcia ,70,64.6,81,Shawn Porter,70,62.9,80,141.8,152.53
42,2,Danny Garcia ,69.962391253299,66.42173449014686,78.26113252697371,Shawn Porter,68.82637702127685,65.85345613539144,76.8597935499511,141.8,152.53
42,3,Danny Garcia ,61.841367010800624,63.57949260999722,75.57081485915364,Shawn Porter,66.4778405701021,62.6375909063531,71.44654635209064,141.8,152.53
42,4,Danny Garcia ,59.918074785336884,52.76652635799174,67.97613725319708,Shawn Porter,59.3264489959401,56.13139843887352,67.80797295497484,141.8,152.53
42,5,Danny Garcia ,48.66945751527388,42.82484644064372,60.51722496400086,Shawn Porter,54.94658870431311,51.4307298225127,60.92837986649923,141.8,152.53
42,6,Danny Garcia ,43.214642619482014,38.70527348255273,53.59671969202506,Shawn Porter,50.2807572941033,45.5126937454355,54.96506292836429,141.8,152.53
42,7,Danny Garcia ,32.23558299177316,34.24739424462654,45.92523827923761,Shawn Porter,41.585026703741605,37.5244396038312,46.204137077572824,141.8,152.53
42,8,Danny Garcia ,25.11719478697994,27.320832750157752,36.453879538251854,Shawn Porter,30.732897728236043,32.78714762138536,38.797235866225016,141.8,152.53
42,9,Danny Garcia ,18.952575095801873,23.836794859662632,27.70311364268393,Shawn Porter,26.296218473305647,27.593904798883912,29.864929709049743,141.8,152.53
42,10,Danny Garcia ,16.38282894281522,16.54930165505258,22.704614188322672,Shawn Porter,22.152269720943018,24.81156893745283,23.2754634401519,141.8,152.53
42,11,Danny Garcia ,12.097811184920452,13.716110864648874,17.1077482362325,Shawn Porter,13.808249627065237,19.63945310675192,15.51378732868426,141.8,152.53
42,12,Danny Garcia ,10.120555795869477,9.957383080974635,9.57134242201782,Shawn Porter,7.913952556186133,14.299517545591867,10.51393234240008,141.8,152.53
43,1,Alexander Povetkin ,75,72.3,81,Anthony Joshua,75,69.4,83,235.57,237.26
43,2,Alexander Povetkin ,77.29130019801423,66.74911386258175,71.18147593606028,Anthony Joshua,73.96112485822219,61.238256798164244,70.01457196906131,235.57,237.26
43,3,Alexander Povetkin ,72.10089106075752,56.65502984735038,55.93095454644217,Anthony Joshua,72.56525127732628,53.00586098398935,60.475641942690956,235.57,237.26
43,4,Alexander Povetkin ,60.624420030095266,47.62212182180113,45.33586739567821,Anthony Joshua,64.05991463567592,44.646616587109875,49.251996102081044,235.57,237.26
43,5,Alexander Povetkin ,45.73786084442558,36.38709443088358,30.764548764893917,Anthony Joshua,58.889179352336086,43.20941314310567,36.73550800038326,235.57,237.26
43,6,Alexander Povetkin ,36.39509214480198,23.45091224559744,22.33734044971107,Anthony Joshua,47.414398152560295,32.421093368526044,20.490289125110138,235.57,237.26
43,7,Alexander Povetkin ,28.89367500903564,16.514553399297984,12.04143570079458,Anthony Joshua,31.896758316269818,29.890924775093946,13.659319102806498,235.57,237.26
44,1,Saul Alvarez ,72,59.7,85,Gennady Golovkin,72,67.3,84,153.13,159.66
44,2,Saul Alvarez ,72.74541946384177,61.832144125427234,82.29497734315606,Gennady Golovkin,74.62594790863017,61.144956275598,81.88295430255064,153.13,159.66
44,3,Saul Alvarez ,67.52614314743747,60.24971005385049,76.48061767684582,Gennady Golovkin,75.98641683560432,64.49915756061279,78.6544779596596,153.13,159.66
44,4,Saul Alvarez ,62.80262192520765,54.15520940491568,70.38583408404332,Gennady Golovkin,73.29711555628809,63.04210269424762,71.29510888211229,153.13,159.66
44,5,Saul Alvarez ,59.26655226320023,48.606336174922106,61.48937114762482,Gennady Golovkin,70.4976059410031,57.64767230211506,60.86077287542906,153.13,159.66
44,6,Saul Alvarez ,48.47371243913317,44.8884952779779,51.243631785466086,Gennady Golovkin,66.51752967278246,53.85509921027877,50.1601396385377,153.13,159.66
44,7,Saul Alvarez ,40.66581273687567,40.521101936979335,43.26765550750546,Gennady Golovkin,57.92318617341572,44.878045094978276,41.78989420155419,153.13,159.66
44,8,Saul Alvarez ,31.196736583647414,34.40819523670593,33.804155089089505,Gennady Golovkin,47.81164421600887,42.17387112651421,29.681904863257305,153.13,159.66
44,9,Saul Alvarez ,25.179024556524027,30.705576055519245,26.72798981137745,Gennady Golovkin,36.75550615351715,29.838889838734104,23.96595044790457,153.13,159.66
44,10,Saul Alvarez ,20.679023107709778,22.482999175473108,19.398501216791058,Gennady Golovkin,25.400735002652745,20.99851761608191,18.80044863288869,153.13,159.66
44,11,Saul Alvarez ,16.941710003944944,15.40032905649557,13.190923187892983,Gennady Golovkin,16.773722055672273,14.470963648848656,13.649949247586006,153.13,159.66
44,12,Saul Alvarez ,12.533351784897604,9.093156193659103,10.053334427394159,Gennady Golovkin,13.571604447760693,9.67911155518221,11.464564056675197,153.13,159.66
45,1,Yvan Mendy ,60,54.1,66,Luke Campbell,60,59.6,71,139.83,135.24
45,2,Yvan Mendy ,51.58090582763753,48.091436287476135,62.371727413436,Luke Campbell,53.37804971183225,56.128605213565635,69.5710376071618,139.83,135.24
45,3,Yvan Mendy ,45.70246537002959,50.16276430341092,59.4406268665864,Luke Campbell,52.2325323455776,50.50770830005553,64.80077560871064,139.83,135.24
45,4,Yvan Mendy ,39.05603518673933,44.379845149214034,56.404102308223166,Luke Campbell,50.01568171164919,49.67355831772949,58.13348277388687,139.83,135.24
45,5,Yvan Mendy ,32.987060863818954,37.93543436811071,50.768602290302184,Luke Campbell,42.092755610415296,44.224037888335566,55.40604310090655,139.83,135.24
45,6,Yvan Mendy ,27.690094743975237,33.01460124021716,46.150037129620486,Luke Campbell,36.48346148859062,43.300709850529365,44.04642585164934,139.83,135.24
45,7,Yvan Mendy ,24.25295525643336,27.77899963904973,38.20194818345953,Luke Campbell,25.64006176953371,33.322592721994745,36.38537902960681,139.83,135.24
45,8,Yvan Mendy ,22.75200507668342,21.422165750165558,31.57691163351071,Luke Campbell,25.555683676199344,31.85574741945306,30.99283050016444,139.83,135.24
45,9,Yvan Mendy ,15.717835535728957,15.227489062543075,24.032673864923613,Luke Campbell,21.009737037200207,26.14572275184997,26.265573151968066,139.83,135.24
45,10,Yvan Mendy ,12.450097473605672,10.368788278993259,20.223412511850697,Luke Campbell,16.853495958531468,17.28528386410177,18.888505165432573,139.83,135.24
45,11,Yvan Mendy ,4.357848824314968,8.618683770032993,14.293674491361376,Luke Campbell,8.668237219024311,6.912485801798048,13.55445360764083,139.83,135.24
45,12,Yvan Mendy ,3.110893972329171,8.71136595960754,9.3397828638531,Luke Campbell,6.613219727590385,8.036994624976915,10.472276523692017,139.83,135.24
46,1,Juan Carlos Payano ,60,53.1,73,Naoya Inoue,60,64.3,73,119.18,109.2
48,1,Josh Warrington ,53,58.1,70,Carl Frampton,53,61.3,77,127.08,121.85
48,2,Josh Warrington ,50.56730761680129,56.08859089254703,68.409761385181,Carl Frampton,52.87121198223802,58.49641102894539,77.11982225848718,127.08,121.85
48,3,Josh Warrington ,44.94927327255844,55.06369749524341,66.81757588653787,Carl Frampton,48.113886073618296,51.27257564696104,74.24113821891882,127.08,121.85
48,4,Josh Warrington ,42.71617334511918,52.99753213979705,62.016737544766336,Carl Frampton,46.0258973183322,50.61578966541884,69.76471796410496,127.08,121.85
48,5,Josh Warrington ,42.7043654376766,45.13212836445639,56.43833300724654,Carl Frampton,33.1485640011929,53.436015560018085,64.04141617386324,127.08,121.85
48,6,Josh Warrington ,37.97491277809025,43.14044787833907,49.57635877743609,Carl Frampton,27.957866718399217,45.86513808083305,56.9258441949397,127.08,121.85
48,7,Josh Warrington ,30.90346352733954,35.247667273718825,43.52330039232608,Carl Frampton,23.10166156613684,39.62225609483767,50.26603507865413,127.08,121.85
48,8,Josh Warrington ,26.48319470362844,26.731139849996406,35.3327955490714,Carl Frampton,18.119899313109634,30.98607709020753,40.72878604628291,127.08,121.85
48,9,Josh Warrington ,19.96419821763039,23.8875943846922,26.771356184582636,Carl Frampton,13.530305396571684,26.915925992796943,33.453458635929906,127.08,121.85
48,10,Josh Warrington ,13.991692114769304,18.307375331569578,20.227547165912874,Carl Frampton,13.23376923801099,19.584556712995777,27.049914373867455,127.08,121.85
48,11,Josh Warrington ,11.469709123744074,12.000414678320805,16.110174112331592,Carl Frampton,7.6363262508770156,10.939553770456161,21.33843996053552,127.08,121.85
48,12,Josh Warrington ,6.978239158068348,9.776841595408689,9.491502705693591,Carl Frampton,7.405989550531451,8.186641266113739,15.475349856219488,127.08,121.85
49,1,James Degale ,69,66.8,78,Chris Eubank Jr,69,60.9,76,168.17,161.7
49,2,James Degale ,68.49150824518838,65.04880446230807,77.4899799782071,Chris Eubank Jr,63.52099659511486,56.87147015850365,75.21362986534908,168.17,161.7
49,3,James Degale ,74.22049773150785,58.60775144156664,75.14012730177261,Chris Eubank Jr,53.21212031796013,54.917427046165344,67.0890678166373,168.17,161.7
49,4,James Degale ,70.09534587353045,52.83298151552784,66.75372558429406,Chris Eubank Jr,49.65969784718323,51.723117074776574,61.23159851284164,168.17,161.7
49,5,James Degale ,63.45486416392408,44.502975827767884,57.150553766991536,Chris Eubank Jr,44.88948512061928,45.597790827943726,53.64012975301269,168.17,161.7
49,6,James Degale ,55.448862097034805,39.936327258268385,47.10246882515339,Chris Eubank Jr,50.597491134545606,37.7758810062064,48.72644661535368,168.17,161.7
49,7,James Degale ,45.2872771802233,32.211089979420635,38.60566705875635,Chris Eubank Jr,32.86072960641652,32.22921366771375,36.53824537374038,168.17,161.7
49,8,James Degale ,37.90395707123381,26.217874016843236,29.753855590911954,Chris Eubank Jr,23.702020098963335,21.545607208343466,28.338704503758663,168.17,161.7
49,9,James Degale ,33.87858995179836,19.73701957831121,21.764947263063853,Chris Eubank Jr,18.152974526862316,17.515792898794164,19.457755665928076,168.17,161.7
49,10,James Degale ,22.516240692861594,17.419352456520908,16.547182191967732,Chris Eubank Jr,12.568763889496338,13.036486917980415,15.040323465443434,168.17,161.7
49,11,James Degale ,10.090166997662868,11.98554355462308,14.690483381277891,Chris Eubank Jr,2.8574665724440886,14.432249576684011,10.84947010885002,168.17,161.7
49,12,James Degale ,8.203478626566827,6.746079487790082,10.843295542058698,Chris Eubank Jr,4.264141419214837,10.01002942414204,7.406151799914881,168.17,161.7
50,1,Yordenis Ugas ,63,57.3,73,Shawn Porter,63,63.5,80,144.06,152.53
50,2,Yordenis Ugas ,55.35510243561411,54.024987413464274,73.04396844190055,Shawn Porter,58.418306402201324,62.11809393328474,77.85885063359949,144.06,152.53
50,3,Yordenis Ugas ,47.68046087610318,45.23964220708254,67.82078771743224,Shawn Porter,57.45899430133691,59.48898517577004,74.29451123374723,144.06,152.53
50,4,Yordenis Ugas ,48.5554475610395,41.24194594430475,60.878377977567894,Shawn Porter,52.27742948751162,56.026769225992254,68.42480427205794,144.06,152.53
50,5,Yordenis Ugas ,42.0928998330421,35.08438728245933,54.23840964176724,Shawn Porter,47.89481878229695,51.267522359064174,60.04265555835881,144.06,152.53
50,6,Yordenis Ugas ,44.241347796486615,27.611916567224448,48.65290587146724,Shawn Porter,46.11723352815061,45.36099316426676,50.369756349784815,144.06,152.53
50,7,Yordenis Ugas ,33.144292658762836,23.379938402833577,38.587278413146215,Shawn Porter,39.40588583358458,38.588454002869454,41.53928726220692,144.06,152.53
50,8,Yordenis Ugas ,27.937418030673573,17.313091344962178,32.9064511819348,Shawn Porter,33.40147527362249,33.96816728075018,33.883065772479505,144.06,152.53
50,9,Yordenis Ugas ,22.28294601690755,12.0659241963366,27.79319057350369,Shawn Porter,25.762808742867342,25.075198837140086,27.915365581397193,144.06,152.53
50,10,Yordenis Ugas ,19.815605594712896,9.333978837129822,20.975259873009012,Shawn Porter,16.859845381188617,20.347463954277398,19.692150193226784,144.06,152.53
50,11,Yordenis Ugas ,18.422883212152126,2.2001203091193187,13.802155818405204,Shawn Porter,9.744625902954384,15.701621104810414,14.826698896700453,144.06,152.53
50,12,Yordenis Ugas ,9.184570068179694,4.435141012226011,9.455299125806778,Shawn Porter,3.934863460107268,7.837733505310214,7.814934724664265,144.06,152.53
51,1,Adrian Young ,63,39.8,70,Luke Campbell,63,60,71,124.01,135.24
51,2,Adrian Young ,55.35844400401417,34.92704862718879,67.52335847078183,Luke Campbell,64.35976330219006,57.51215184179564,68.30147526496019,124.01,135.24
51,3,Adrian Young ,49.562252899507776,31.86930669731507,57.37998482978528,Luke Campbell,52.14605163494939,50.32042420648423,59.91029771552045,124.01,135.24
51,4,Adrian Young ,47.31867750861966,27.0476343334081,46.735021655574016,Luke Campbell,43.45751326307681,34.006760976930295,45.376818052779285,124.01,135.24
51,5,Adrian Young ,35.22989545351126,19.74473923017308,32.16281473763455,Luke Campbell,29.168895735631384,24.21678726527896,32.13582533121897,124.01,135.24
52,1,Mikey Garcia ,75,63.5,79,Errol Spence Jr,75,61.5,76,127.69,148.6
52,2,Mikey Garcia ,75.43366577794492,62.83757547719466,76.22071587980352,Errol Spence Jr,62.38645567109678,60.441592525792906,72.95646120280556,127.69,148.6
52,3,Mikey Garcia ,74.077180546828,55.73533048130398,73.49770308531313,Errol Spence Jr,66.76473913609826,58.826669439323844,71.2193707039615,127.69,148.6
52,4,Mikey Garcia ,65.14770887187315,53.50237064183428,70.79196038312581,Errol Spence Jr,57.91158998566115,58.732472061603396,69.09611044126656,127.69,148.6
52,5,Mikey Garcia ,48.383373595929534,47.10072375272853,66.31796089891378,Errol Spence Jr,50.313626718164315,56.79985188555679,64.1743994390405,127.69,148.6
52,6,Mikey Garcia ,41.80895923608406,41.13362343178429,58.292945366106316,Errol Spence Jr,52.04330002677602,54.81272968886372,54.73497201683667,127.69,148.6
52,7,Mikey Garcia ,30.813712500036342,31.16002540471837,47.42742200735576,Errol Spence Jr,37.815717753324655,46.539087851151706,46.97595508963218,127.69,148.6
52,8,Mikey Garcia ,23.017703019204145,28.837986427932485,39.81025920688872,Errol Spence Jr,25.95392207693532,43.79682075261179,39.71606925419929,127.69,148.6
52,9,Mikey Garcia ,19.559108900378014,22.107187814758326,31.47945583928486,Errol Spence Jr,21.576607550123573,34.57240911903715,28.364930156241556,127.69,148.6
52,10,Mikey Garcia ,11.836997848346652,20.556707946991814,23.43263359291093,Errol Spence Jr,18.11500879053461,28.753104089442317,24.23322457737209,127.69,148.6
52,11,Mikey Garcia ,6.886007976525418,16.378105533913086,16.430251207405888,Errol Spence Jr,13.557997473620963,15.53628414767362,17.75920400303125,127.69,148.6
52,12,Mikey Garcia ,6.2363573257247,14.314270651571698,11.411052847797833,Errol Spence Jr,11.434075151466242,15.61979144681583,13.796316707443072,127.69,148.6
53,1,Andy Ruiz Jr ,71,56.7,81,Anthony Joshua,71,69.9,83,248.34,237.26
53,2,Andy Ruiz Jr ,69.20364991718169,48.29570103519364,70.01652011241313,Anthony Joshua,73.23529242289705,61.6342457387421,67.09007381453775,248.34,237.26
53,3,Andy Ruiz Jr ,66.96579135680034,49.60727330280079,58.40880408826083,Anthony Joshua,78.2252281917863,56.812685349993444,60.96949505541886,248.34,237.26
53,4,Andy Ruiz Jr ,58.849519275925076,38.850719690482784,46.59859956197354,Anthony Joshua,71.5550543310098,49.591842252096924,49.638088365481686,248.34,237.26
53,5,Andy Ruiz Jr ,50.79092334446581,35.39571261471277,35.967250241338384,Anthony Joshua,62.53812426051114,36.82129781376568,39.51031801052968,248.34,237.26
53,6,Andy Ruiz Jr ,47.28249582333242,24.167773672648757,22.35841504382222,Anthony Joshua,42.36034409702652,24.532550372403144,27.815844605198407,248.34,237.26
53,7,Andy Ruiz Jr ,36.80278824678724,10.792655154572424,12.187726236980302,Anthony Joshua,32.664665008373994,15.088995463676184,16.81728980928387,248.34,237.26
54,1,Tyson Fury ,71,66.5,86,Tom Schwarz,71,47.7,69,247.5,232.91
54,2,Tyson Fury ,54.76265441559617,50.28762688182064,57.086696192226945,Tom Schwarz,59.50847618289466,33.02387470135343,42.92736884950377,247.5,232.91
56,1,Carl Frampton ,69,61.6,77,Tyler Mccreary,69,37.6,66,121.85,132.1
56,2,Carl Frampton ,64.54836701277328,58.217831126049425,75.51871069836027,Tyler Mccreary,65.74770802044223,35.88892215485939,62.09670463813753,121.85,132.1
56,3,Carl Frampton ,52.45655653557406,56.05333674071684,74.15890762660152,Tyler Mccreary,54.21170221571193,30.475173015651112,60.59022045891531,121.85,132.1
56,4,Carl Frampton ,43.66689138237796,49.519392177066955,67.84269131488604,Tyler Mccreary,42.35406763558127,27.188112114417475,52.06264589541051,121.85,132.1
56,5,Carl Frampton ,38.5141043367329,44.42750463187606,61.06024202629038,Tyler Mccreary,38.26906973512892,25.607549812714744,45.35756058071263,121.85,132.1
56,6,Carl Frampton ,29.72347129959148,37.30515521564635,54.00263645061372,Tyler Mccreary,29.151996528323636,22.028194615309047,35.08637697824189,121.85,132.1
56,7,Carl Frampton ,23.679254153251858,25.006929414767747,45.25718596977207,Tyler Mccreary,17.5025309981074,20.688614027282675,29.474222722976116,121.85,132.1
56,8,Carl Frampton ,20.03223475972542,17.2275235617693,36.351085152721815,Tyler Mccreary,10.242037250541928,14.767769061863204,23.78250345081336,121.85,132.1
56,9,Carl Frampton ,14.848983577053643,9.133172596763135,25.132133213242444,Tyler Mccreary,11.492353997702645,9.59460615548883,17.19263676724222,121.85,132.1
56,10,Carl Frampton ,6.931648317551886,6.851551725181499,17.865881895102937,Tyler Mccreary,6.030565167650225,8.460764265681789,13.166053589856983,121.85,132.1
57,1,Joe Hughes ,57,51.4,63,Sandor Martin,57,55.8,71,141.86,139.6
57,2,Joe Hughes ,55.67071272302563,51.37714880899538,61.91203128886335,Sandor Martin,55.22024904944444,48.05051777901378,67.91558655455805,141.86,139.6
57,3,Joe Hughes ,53.569887322764494,47.56088417117909,59.188196784950854,Sandor Martin,51.13868620825862,45.609178359662465,65.0065337356708,141.86,139.6
57,4,Joe Hughes ,46.208071322118464,44.99822579845661,54.29342506879579,Sandor Martin,47.302104184474295,42.21817328526732,58.14158118013497,141.86,139.6
57,5,Joe Hughes ,37.08372415123277,38.12565752454407,49.99068892963693,Sandor Martin,41.00386786106805,33.75382515920643,50.61049708384016,141.86,139.6
57,6,Joe Hughes ,33.871952203133525,26.52367711277039,39.61528766131733,Sandor Martin,31.738670486411223,26.931508915136316,43.113123783138754,141.86,139.6
57,7,Joe Hughes ,28.099391541497724,21.209474233908622,31.23025719608011,Sandor Martin,30.176771022299494,22.162663256036712,34.57845822530677,141.86,139.6
57,8,Joe Hughes ,23.861405002655975,17.808315963106267,26.800178673086837,Sandor Martin,25.585938618755293,18.677037524763175,27.81706027497468,141.86,139.6
57,9,Joe Hughes ,20.41597769652258,13.78557322857623,20.723464673578107,Sandor Martin,17.411025410722097,14.434259532510254,21.397245491703742,141.86,139.6
57,10,Joe Hughes ,15.825569590232718,11.632357770627648,16.533662027028544,Sandor Martin,13.833480548258414,9.458827087628233,15.518515297886708,141.86,139.6
57,11,Joe Hughes ,10.12523138354036,5.520654699463016,13.640186486202381,Sandor Martin,9.621909278713566,6.647394039805476,10.94893473324436,141.86,139.6
57,12,Joe Hughes ,10.154455367779324,4.795971570742422,9.473918212989076,Sandor Martin,7.172591152971551,2.5046080188213646,6.4259174997007396,141.86,139.6
58,1,Jessie Vargas ,61,67.4,78,Mikey Garcia,61,63.8,81,143.19,128.21
58,2,Jessie Vargas ,57.45251591390225,65.99298929913977,76.26272775136046,Mikey Garcia,57.720721711575,59.9188855632731,80.19422756160083,143.19,128.21
58,3,Jessie Vargas ,56.48858231343977,62.766063436356134,73.10841762123238,Mikey Garcia,53.89913423085053,57.909229745627165,79.1513311829938,143.19,128.21
58,4,Jessie Vargas ,49.89539339867982,59.841617326164844,66.30154446648966,Mikey Garcia,51.06863836268753,52.87352981789446,76.39495066100937,143.19,128.21
58,5,Jessie Vargas ,43.17835524506656,53.583311780073835,59.619180797072325,Mikey Garcia,39.78334114628398,48.875697508411506,68.81834309737182,143.19,128.21
58,6,Jessie Vargas ,36.50894488473421,48.429768683119036,52.02311513551533,Mikey Garcia,37.01665651079835,41.209551565898366,62.61542679433084,143.19,128.21
58,7,Jessie Vargas ,30.252537250234916,39.40889407397263,44.53345033757064,Mikey Garcia,30.394023428957535,29.45391650737703,52.926145812610166,143.19,128.21
58,8,Jessie Vargas ,22.0706767995569,38.184717260360785,35.67731630608103,Mikey Garcia,19.858780581871585,24.292546257548096,46.27916594212025,143.19,128.21
58,9,Jessie Vargas ,18.947277987846103,30.543702780568285,29.110270601360114,Mikey Garcia,9.8881830955689,21.437631908814442,35.20466753500137,143.19,128.21
58,10,Jessie Vargas ,12.337803433689391,21.931712019193714,21.193654926480423,Mikey Garcia,11.406690276994963,19.500453755953224,26.12318790005763,143.19,128.21
58,11,Jessie Vargas ,9.420630532559521,13.11284634975002,15.824109805395462,Mikey Garcia,7.54651890310383,14.022430041148306,18.972589917868248,143.19,128.21
